data_new1,data_new2,data_new3,data_new4,data_new5,data_new6
1,225.166667,98.5,643.708333,25.043157,1
1,217.777778,92.444444,623.777778,53.861963,1
1,208.966667,97.566667,756.766667,24.661621,1
1,234.172414,115.206897,451.103448,27.72491,1
1,183,75.882353,334.235294,33.381511,1
2,200.651786,118.821429,312.517857,21.871778,2
1,304.785714,194.857143,444.071429,18.908615,1
1,204.612903,88.5,208.903226,16.700248,1
1,214.5,104.576923,723.038462,16.340904,1
1,229.287293,107.469613,682.259669,36.641069,1
1,229.739726,115.09589,508.465753,28.981297,1
1,250.703704,124.148148,548.962963,25.072624,1
1,207.727273,93.181818,504.454546,38.869138,1
1,216.149068,99.726708,569.850932,45.828164,1
1,228.666667,101.733333,645.066667,15.560063,1
1,227.150943,108.915094,612.650943,22.591044,1
1,183.089286,77.669643,226.267857,16.806057,1
1,220.631579,102.906433,670.052632,30.682458,1
1,216.777778,91,554.333333,29.716355,1
1,210.22449,89.387755,428.591837,32.621286,1
1,185.053571,81.053571,344.625,19.464638,1
1,259.833333,157.555556,366.111111,16.626247,1
1,205.903226,91.193548,338.967742,15.174188,1
1,176.666667,82.5,280.333333,14.863032,1
1,210.5,92.590909,564.5,30.27672,1
1,207.608696,91.826087,363.391304,17.618945,1
1,223.375,100.25,674,20.907161,1
1,209,89.857143,622.428571,15.699994,1
1,262.071429,138.321429,244.5,24.061465,1
1,245.909091,133.181818,650.545455,22.248038,1
1,308.925926,156.259259,383.407407,14.430763,1
1,361,241,408,22.038319,1
1,226.730769,103.320513,677.641026,20.671788,1
1,222.272727,102.363636,664.477273,43.263869,1
1,197.5,81.113636,257.931818,20.414038,1
1,222,102.333333,625.666667,28.307832,1
1,893.333333,746.333333,932.333333,57.43402,1
1,242.090909,147.636364,438.181818,12.757108,1
1,231.142857,120.428571,417.642857,14.067757,1
1,253.036364,118.545455,794.927273,27.209806,1
1,217.019608,99.784314,587.666667,28.442229,1
1,349.969697,248.787879,406.484849,15.83582,1
2,234.651163,149.837209,587,22.066888,2
1,221.411765,96.705882,519.470588,30.348723,1
1,199.740741,108.481482,384.740741,23.018906,1
1,239.3125,126.1875,483.375,16.882608,1
2,200.5,104,328.25,14.752118,2
1,212.066667,90.933333,534.866667,42.921427,1
1,252.528302,131.566038,582.490566,18.256314,1
1,218,97.214286,603.178571,24.369891,1
1,217.631579,96.921053,562.026316,24.957582,1
1,219.5,100.5,609.5,21.429957,1
1,226.619565,103.26087,857.913044,29.830761,1
1,183.347826,81.130435,285.695652,16.463054,1
1,238.636015,109.62069,783.846743,24.598468,1
1,261.590909,167.090909,303.090909,19.503337,1
1,170.927273,69.072727,217.836364,13.337253,1
1,201.461539,89.873626,494.395604,24.102812,1
1,205,86,641,10.688048,1
1,943.451613,736.935484,778.387097,16.664405,1
1,243,112.25,827.5,14.857132,1
2,179,86.25,499.75,26.543596,2
1,228.75,104.375,798.75,14.508558,1
1,246,131.141304,556.76087,29.280347,1
1,226.081081,105.378378,704.162162,27.49904,1
1,293.444444,204.111111,347.5,44.786186,1
1,205.95,91.5,542.85,11.302655,1
1,220.466667,100.9,685.9,19.691764,1
1,207.102041,90.142857,605.714286,24.337263,1
1,211.043478,92.217391,634.434783,23.235297,1
1,212.105263,95.263158,591.789474,30.481001,1
1,241.772727,120.818182,586.681818,22.643568,1
1,255.052632,115.684211,835.736842,39.194506,1
1,213.8,95.05,571.9,16.152709,1
1,195.24,84.96,387.56,25.091002,1
1,214.195876,93.041237,535.680412,24.400226,1
1,220.791667,99.291667,619.375,14.389425,1
1,219.089069,101.676113,476.210526,22.635529,1
1,253.752101,118.542017,893.268908,24.562686,1
1,194.285714,86,364.857143,28.254402,1
1,255,126,648.5,19.68756,1
1,206.628272,100.172775,174.863874,23.059615,1
1,237,111,632.5,19.955506,1
1,225.363636,103.909091,579.878788,25.219951,1
1,240.828194,139.057269,381.030837,13.364759,1
1,234.888889,115.833333,675.5,34.055,1
1,190.4375,101.3125,426.125,20.487706,1
1,201.380952,88.095238,427.571429,14.771272,1
1,244.530612,127.387755,644.632653,31.446324,1
1,216.26087,96.217391,498.521739,21.642219,1
1,258.761905,183.52381,325.52381,36.795876,1
1,227.072423,106.066852,550.966574,36.811623,1
1,229.5625,112.65625,652.75,20.14903,1
1,201.647059,89.382353,487.235294,19.787889,1
1,208.645161,95.419355,490.193548,34.697234,1
1,190.8,83.2,354.8,8.704022,1
2,223.447368,118.368421,610.236842,24.710737,2
1,797,608,819,74.878234,1
1,330.342857,223.285714,393.314286,20.901245,1
2,249.019802,157.722772,609.970297,17.054662,2
1,222.416667,102.25,570.833333,27.74659,1
1,226.764706,104.705882,754.676471,20.04435,1
1,181,78.2,451.4,18.655026,1
1,202.826087,106.391304,364.565217,17.314068,1
1,234.947368,127.421053,365.684211,29.341999,1
1,234.142857,113.285714,591.857143,27.655313,1
1,202.384615,87.384615,435.538462,16.530409,1
1,216.327206,100.665441,585.602941,34.323561,1
1,269.375,122.1875,851.71875,14.410147,1
1,229,109.5,708.5,15.524175,1
1,265.460317,122.888889,773.873016,16.891649,1
1,251.5,123.678571,564.75,23.460208,1
1,243.925,109.925,601.675,37.473691,1
1,221.72381,103.714286,736.438095,27.49589,1
1,195.592593,86.962963,422,18.439089,1
1,227.111111,118.222222,418.777778,50.435297,1
1,211.87234,95.361702,605.085106,21.614362,1
1,281.125,208.125,372.75,23.940029,1
1,207.52,93.88,448.28,22.859081,1
1,219.257143,107.714286,348.485714,15.830119,1
1,336,190,579,0,1
1,237.184783,131.108696,463.086957,16.794555,1
1,213.714286,95.595238,437.714286,31.955823,1
1,227.038462,104.538462,554.230769,30.334983,1
1,215.805556,98.736111,679.597222,23.272635,1
1,263.55184,151.809365,426.040134,27.347592,1
1,226,101,593,31.745236,1
1,208.216418,89.574627,577.671642,35.221456,1
1,259.711111,125.066667,758.222222,34.414137,1
1,223.571429,101.952381,645.571429,18.035113,1
1,253.714286,117.190476,777.666667,23.21453,1
1,204.333333,86.5,303.833333,11.131474,1
1,201.783784,93.540541,502.702703,26.431465,1
1,178.061539,72.969231,352.430769,22.084378,1
1,212.8,99.6,413,19.414621,1
1,241.586539,112.115385,782.105769,32.560248,1
2,200.870968,119.322581,436.556452,24.033568,2
1,237.472067,114.519553,543.081006,21.814687,1
1,237.666667,107,771.333333,18.660713,1
1,233,113,785,12.852529,1
1,234.039735,108.238411,687.847682,34.121691,1
1,211.37037,97.925926,433.777778,23.003906,1
1,253.537037,116.851852,715.037037,19.086188,1
1,237.8,114.2,536.4,26.128289,1
1,199.5,89.25,539.45,16.282736,1
2,234.454546,153.318182,514.454546,32.710507,2
1,210.7,98.4,385.6,15.383433,1
1,192.882353,81.735294,363.558824,19.111311,1
1,237.04,112.88,627.32,23.559194,1
1,211.902778,99.715278,386.534722,42.954549,1
1,278.818182,172.181818,339.181818,19.740883,1
1,264.333333,135.666667,919.333333,15.834868,1
1,193.540984,96.229508,270.557377,17.728733,1
1,251.415094,119.754717,914.943396,31.508101,1
1,225.305085,105.237288,654.491525,34.755757,1
1,213.583333,95.333333,586.5,24.695929,1
1,217.425532,94.319149,630.042553,21.368567,1
1,326,263.75,360.5,33.081103,1
1,198.923077,96.153846,549.538462,26.323882,1
1,206.586207,94.344828,631.793103,25.200881,1
1,235.285714,121.285714,434.047619,17.638214,1
1,223.823529,98.529412,660.588235,42.483378,1
1,262.317073,134.926829,659.170732,16.695331,1
1,192.684211,83.526316,460.105263,27.920743,1
1,188.363636,79.454545,318.363636,26.998623,1
1,240.645161,112.83871,537.967742,27.561472,1
1,238.226415,101.264151,643.886793,29.552579,1
1,264.103448,123.448276,719.448276,15.937377,1
1,226.136364,109.318182,742.227273,25.228378,1
1,230.961539,112.807692,635.115385,15.476887,1
1,211,91,465,37.748902,1
1,228.382979,119.829787,440.87234,21.955096,1
1,245.055556,128.833333,572.722222,18.119791,1
1,233.689655,110.172414,708.758621,23.374936,1
1,248.647059,134.382353,454.147059,44.957535,1
1,251.333333,118.777778,442,23.862776,1
2,212.444444,119.111111,523.277778,27.102458,2
1,233.16129,114.741936,563.193548,18.86912,1
1,248.288344,125.08589,554.907976,21.775463,1
2,214.5625,127.75,390.208333,23.070506,2
1,194.476191,89.333333,336.952381,10.893007,1
1,233.878049,116.195122,417.317073,35.392269,1
1,237.135593,112.237288,786.40678,23.919993,1
1,229.6,110.6,575.2,22.2623,1
1,260.092308,150.653846,449.853846,16.117477,1
1,227.791667,113.5625,476.041667,16.211653,1
1,250.375,121.375,914.125,20.650529,1
1,192.714286,75.428571,393,27.044182,1
1,203.571429,86.857143,477.857143,6.726433,1
1,218.235294,103.294118,655.058824,16.897411,1
1,352.573034,233.370787,372.865169,21.703584,1
1,182.491071,75.098214,237.598214,20.158176,1
1,264.625,140.75,381.75,9.192388,1
1,252.6,116,642.6,20.672687,1
1,214.851852,95.074074,679.407407,26.757459,1
1,430.28125,293.645833,341.635417,12.076363,1
1,209.4,93.3,571.8,36.677105,1
1,211,93,420.615385,31.143303,1
1,205.206897,85.241379,476.344828,27.14413,1
1,259.75,128.125,692.5,20.303941,1
1,248.873418,113.556962,654.607595,35.17289,1
1,247.125,116.925,688.2,12.587295,1
1,185.3125,77.5625,363.75,16.219081,1
1,221.173913,105.26087,584.565217,59.060701,1
1,203.888889,79.111111,492,20.292308,1
1,220.857143,99.714286,677,8.729495,1
1,254.536585,122.943089,657.707317,25.399121,1
1,201.714286,90.471429,596.571429,26.085734,1
1,184.236364,76.345455,283.290909,19.751882,1
1,222.157895,103.684211,511.894737,17.758303,1
1,232.181818,137.710744,365.603306,16.736437,1
1,263.5,125.1,701.1,14.466859,1
1,201.652174,91.478261,475.913044,33.888118,1
1,160.982196,66.878338,156.913947,8.763332,1
1,210.142857,93.571429,450.428571,40.983322,1
1,208.571429,96.5,438.428571,19.931515,1
1,192.375839,83.637584,315.288591,23.835723,1
1,227.347826,103.369565,602.608696,33.837821,1
1,183.666667,84.666667,420.222222,13.112994,1
1,208,104.923077,366.054945,32.80093,1
1,234.08,125.68,392.44,22.733095,1
1,231.433962,111.54717,767.113208,15.21623,1
1,205.685185,92.388889,421.416667,28.541013,1
1,236.55184,130.869565,375.852843,29.515514,1
1,226,100,717,9.287088,1
1,227.512821,107.076923,455.128205,16.786551,1
1,195.8,93.6,346.8,15.829087,1
1,218.205608,101.05296,524.613707,37.323841,1
1,857.5,710.5,928,28.044607,1
1,197.627119,85.254237,340.813559,14.19722,1
1,215.879781,98.972678,553.513661,33.398375,1
1,492.583333,329.166667,435.625,48.346617,1
1,216.333333,93.666667,366.666667,11.308797,1
1,227.1,100.35,635.6,30.613722,1
1,270,146,430,29.5,1
1,187.75,74.916667,493.083333,15.957409,1
1,206.410714,95.125,507.303571,23.194435,1
1,247.638298,119.617021,623.191489,20.959574,1
1,241.614213,123.28934,548.208122,29.335949,1
1,230,109.2,584.2,18.542923,1
1,206.3,90.5,513.8,24.474681,1
1,358,259.666667,420,13.140269,1
1,256.352113,166.683099,506.964789,18.462242,1
1,366.571429,304.214286,785.25,33.84891,1
1,238.666667,113.333333,790.5,34.134131,1
1,226.388158,107.526316,532.835526,28.759197,1
1,224.086957,102.652174,637.913044,32.420967,1
1,234.137931,113.517241,778.965517,39.68988,1
1,239.578947,117.842105,584.526316,13.498538,1
2,195.055556,106.583333,303.722222,24.091582,2
1,246.142857,120.095238,500.190476,17.632427,1
2,207.261905,123.945578,464.72449,26.64041,2
1,251.789474,143.578947,515.157895,13.465664,1
1,226.464286,105.535714,862.285714,26.587433,1
1,222.538462,106.384615,648.076923,32.668651,1
1,188.722222,82.083333,456,16.625783,1
1,213.377778,98.177778,656.4,23.447172,1
1,235.305085,114.288136,651.389831,39.007472,1
1,205.181818,91.727273,457.181818,15.648515,1
1,189.583333,83,407.75,22.726025,1
1,229.823529,103.470588,730.294118,22.92473,1
1,229.949153,104.576271,591.118644,46.42526,1
1,243.066667,110.333333,808.266667,19.074124,1
1,215.015385,98.076923,579.569231,26.234193,1
1,239.2,119.6,346.4,14.656057,1
1,352.786885,265.934426,380.098361,18.186528,1
1,275.428571,159.714286,453.571429,6.123308,1
1,211.608696,95.73913,612.347826,29.530094,1
1,250.116667,119.716667,665.383333,33.613324,1
1,214.333333,95.428571,355.904762,24.900983,1
2,190.555556,100.851852,307.074074,18.025359,2
1,239.063492,115.222222,620.349206,26.636273,1
1,235.489362,132.212766,396.574468,31.208248,1
1,186.714286,81.571429,491.285714,18.062251,1
1,224.405229,100.24183,710.503268,29.044634,1
2,223.21875,131.0625,487.4375,18.248288,2
1,226.121622,102.648649,672.405405,22.476499,1
1,219.882353,98.705882,509.764706,18.277181,1
1,198.642857,88.678571,340.017857,27.152316,1
1,185.25,75.25,288.25,11.524261,1
1,203.653846,88.923077,515.230769,27.764543,1
1,251.333333,113.2,770.933333,31.877265,1
1,216.648148,104.592593,323.740741,24.614845,1
1,230.888889,109.777778,676.888889,23.478794,1
1,196.456522,82.619565,318.315217,21.411518,1
1,360.5,207.333333,292.333333,38.267607,1
1,211.2,93.88,589.88,28.056914,1
1,201.589744,88.871795,502.179487,18.730449,1
1,225.364706,100.752941,669.635294,25.894126,1
1,203.464945,89.99262,604.376384,37.250167,1
1,266.288136,140.084746,463.220339,15.711599,1
1,295.75,172.375,388.75,27.143139,1
1,244.584746,115,705.771186,12.760596,1
1,292.409091,181.954546,434.409091,17.030842,1
1,255.31579,118.701754,814.719298,21.553644,1
1,428.047619,278,518,118.857105,1
1,262.325301,152.105422,423.572289,25.082871,1
1,230.5,106.31579,724.921053,24.251339,1
1,245.1875,109.4,737.3125,30.573273,1
1,349.5,223.071429,421.952381,70.283234,1
1,190.881356,80.559322,338.474576,24.591801,1
1,207.111111,95.777778,504.305556,24.568059,1
1,219.222222,101,517,19.903626,1
1,208.145631,90.23301,476.796117,32.798516,1
1,199.7,88.9,612.6,23.336881,1
1,218.089286,125.359375,214.526786,26.446337,1
1,203,90.25,403.5,24.947993,1
1,297,203.692308,316.615385,70.494002,1
1,235.893617,107.106383,757.212766,19.601577,1
1,202.556962,89.493671,424.506329,24.26051,1
1,241.975,110.125,733.45,24.333811,1
1,280.5,160.166667,456.166667,36.59567,1
1,225.047619,100.761905,716.976191,27.758147,1
1,192.78,85.4,540.5,24.079444,1
1,220.448276,100.37931,621.172414,16.018123,1
1,181.631579,77.421053,406.368421,25.149856,1
2,216.385965,122.350877,458.824561,21.003774,2
1,199.142857,91,491.142857,18.101753,1
2,216.826923,124.442308,458.846154,28.770542,2
1,234.969697,140.530303,345.893939,10.63836,1
1,189.55,82.35,251.575,17.862653,1
1,230,95,644,21.131966,1
1,240.865979,116.412371,639.494845,41.1387,1
1,223.8,99.2,649.25,14.525409,1
1,204.655172,89.310345,493.344828,31.493049,1
1,329.765957,264.531915,592.893617,47.290603,1
1,239.480769,110.538462,727.623077,26.838994,1
1,180.714286,79.194805,171.935065,12.660559,1
1,211.709677,113.758065,260.790323,29.237607,1
1,248.860465,123.918605,589.790698,24.475032,1
1,200.95,86.6,445.575,26.685659,1
1,248.75,114.745192,730.564904,7.177123,1
1,217.486487,99.594595,542.567568,23.343248,1
1,235.729167,108.6875,729.958333,33.734847,1
1,370,196,529,54.057261,1
1,169.526738,69.40107,187.684492,8.875741,1
1,213.444444,100.444444,718.555556,31.257987,1
2,188.688679,110.650943,327.716981,19.005395,2
1,254.345455,149.672727,384.727273,56.1796,1
1,197.1875,86.1875,608.4375,20.65755,1
1,173.756522,74.608696,255.426087,13.165815,1
1,400.833333,307,425.916667,43.200035,1
1,224.482759,102.931035,724.62069,18.579904,1
1,216.5,91.0625,589.125,11.479431,1
1,210.487805,99.731707,614.658537,48.007609,1
1,182.036036,76.684685,276.936937,18.710269,1
1,213.583333,92.583333,519.166667,33.190946,1
1,233.785714,107.928571,806.428571,19.14419,1
1,182.842105,76.561404,336.877193,24.588619,1
1,204.928571,88.892857,435.154762,25.550326,1
1,221.454546,103.090909,768.454546,28.989881,1
1,312.5,187,181.666667,17.608986,1
1,196.361111,87.333333,394.180556,33.932429,1
1,238.020408,113.510204,667.795918,28.397708,1
1,282.25641,174.692308,419.666667,29.887363,1
1,401.504762,311.7,422.576191,17.739641,1
1,202.139535,91.406977,541.430233,18.07634,1
1,221.363636,99.090909,578.714286,28.003993,1
1,229.1875,98.625,571.625,19.624204,1
1,212.774194,93.612903,475.903226,28.233897,1
1,209.083333,93.854167,463.979167,23.879762,1
1,193.4,83.5,417.5,13.87804,1
1,211,99.777778,588.666667,18.667328,1
1,211.839623,98.814465,481.669811,36.526492,1
1,211.965517,91.827586,557.965517,21.478247,1
1,513.555556,347.444444,386.111111,104.439243,1
1,507.79021,302.545455,441.447552,10.353349,1
1,244.2,118.2,698,19.953947,1
1,176.318182,77,276.136364,13.210314,1
1,206.212766,89.340426,560.723404,28.631547,1
1,197.8,86.8,320.8,9.255139,1
1,240.510204,114.153061,635.418367,21.341709,1
1,430.574468,328.404255,443.638298,33.219587,1
1,322.235294,221,354.764706,37.519361,1
1,253.682353,119.388235,808.282353,19.470336,1
1,189.728571,79.5,392.842857,30.273748,1
1,234.593023,116.360465,534.081395,26.939238,1
1,220.25,97.027778,456.333333,34.29568,1
1,210.295775,93.169014,446.267606,29.275657,1
1,213,90.777778,721.777778,40.472213,1
1,237.611111,119.166667,515.333333,37.775368,1
1,244.363636,111.545455,866.363636,32.327386,1
1,234.590909,107.15,848.827273,21.441013,1
1,222.152778,100.402778,617.916667,29.389778,1
1,440.857143,271.428571,579.428571,66.103197,1
1,207.42,91.34,410.02,20.467758,1
1,215.5,97.9,619.6,12.835887,1
1,256.487805,123.390244,805.902439,18.944642,1
1,186.866667,81.866667,518.333333,20.558345,1
1,237.863636,127.863636,419.772727,24.769182,1
1,192.660377,80.792453,386.509434,19.536221,1
1,244.490196,153.617647,351.843137,16.110361,1
1,185.466667,85.466667,419.666667,13.339998,1
1,364.983051,271.915254,429.745763,18.591683,1
1,203.470588,83.470588,433.470588,20.018331,1
1,247.333333,110.291667,707.416667,31.555397,1
1,212.071429,95.761905,587.904762,37.184539,1
1,197.977528,86.516854,474.741573,25.869908,1
1,250.5,135,527,17.752152,1
1,224.952381,103.619048,651,22.887579,1
1,247.434783,120.173913,572.347826,20.497406,1
1,313,207,416,0,1
1,194.175,87.85,311.3,21.666564,1
1,200.75,90.772727,424.340909,18.704145,1
1,195,84.541667,467.416667,27.275854,1
1,263.4,122.8,894.6,16.698503,1
1,182.222222,92.740741,381.037037,35.23186,1
1,240.3125,111.125,706.8125,27.892021,1
1,211.764706,87.823529,428.411765,23.911023,1
1,233.953125,104.265625,582.390625,19.922206,1
1,223.463415,97.439024,716.170732,24.920146,1
1,219.363636,99.454545,615.954546,33.725067,1
1,233.341463,114.829268,430.536585,14.703171,1
1,572.68,571.96,796.84,82.963606,1
1,197,90,451,8.214887,1
1,193.863636,88.818182,471.181818,28.948123,1
1,217.366667,98.733333,590.3,22.595698,1
1,232.166667,123.533333,434.6,34.570745,1
1,176.085714,66.057143,224.942857,17.632669,1
1,213.098039,95.039216,600,24.143076,1
1,214.166667,103.805556,469.5,31.611489,1
1,198.088889,81.844444,367.555556,37.565127,1
1,202.14876,91.92562,475.380165,28.354128,1
1,248.254902,116.973856,618.300654,19.663296,1
1,239,117,709.1,37.157637,1
1,291.4,217.4,323.8,40.877378,1
1,451.555556,331.388889,538.236111,47.559026,1
1,246.333333,129.333333,487.333333,18.60373,1
1,242.906911,116.163611,635.715092,28.087738,1
2,221,124.090909,514.090909,17.60014,2
1,201.888889,96.944444,486.166667,14.477846,1
1,193.058824,88.352941,493.823529,33.466194,1
2,184.5,95.142857,309.190476,13.055264,2
1,168.424242,72.575758,184.909091,11.089843,1
1,263.590164,142.508197,585.786885,26.537394,1
1,210.178082,94.520548,408.027397,24.778327,1
1,217.419708,98.60219,546.416058,30.872029,1
1,229.16,101.12,677.08,19.671136,1
1,211.672414,95.37931,499.448276,45.682449,1
1,258.827411,119.715736,731.827411,15.229783,1
1,182.785714,81.785714,281.714286,21.165528,1
1,316.827586,207.586207,380.034483,38.422335,1
1,169.495652,68.217391,183.417391,10.319713,1
1,212.571429,96.857143,700.190476,20.164966,1
2,206.853659,116.853659,483.682927,21.825684,2
1,195.01,84.09,365.3,25.919367,1
1,188.563636,87.109091,238.072727,13.307675,1
1,171.537313,71.253731,322.238806,18.31148,1
1,209.980507,90.573099,568.520468,32.585666,1
1,296.538117,189.860987,409.807175,36.129553,1
1,232.337079,119.674157,506.398876,28.589154,1
1,204.446809,91.085106,413.319149,38.310967,1
1,242.868421,112.526316,798.5,11.036737,1
1,191.026316,90,319.973684,18.096865,1
1,331.979167,272.020833,487.583333,46.147968,1
1,181.093023,78.255814,281.627907,19.538898,1
1,198.7,86.142857,377.957143,28.896723,1
1,199.4,88.8,364,9.152049,1
1,259,122.421875,936.25,16.762559,1
1,262,154.828571,445.628571,18.245849,1
1,213.769231,96.861538,555.892308,29.871995,1
1,234.705882,106.352941,788.117647,20.013144,1
1,239.5,104.583333,761.833333,14.888416,1
1,269.825688,148.513762,385.59633,15.628779,1
1,190.095238,82.047619,325.428571,13.221984,1
1,197.479592,85.918367,512.326531,35.078025,1
1,265.302181,145.034268,178.757009,6.245942,1
1,181.64,85.48,286.28,11.940117,1
1,180.022222,74.355556,274.155556,14.950288,1
1,222.818182,98.363636,707.181818,17.274641,1
1,218.692308,100.205128,567.307692,31.823808,1
1,284.05,185.35,580.133333,23.499976,1
1,492.52,271.12,405.04,18.139636,1
1,213.726316,123.705263,153.768421,10.929104,1
1,209.672566,92.575221,402.557522,25.389086,1
1,214.153846,99.153846,509.153846,20.54091,1
1,214,104,436,11.671428,1
1,256,120.941177,634.882353,31.963322,1
1,239.583333,114.25,748.958333,19.989407,1
1,519.93421,384.710526,491.289474,28.145632,1
1,217.321429,100.785714,472.357143,16.556143,1
1,231.129032,107.806452,657.258065,18.405537,1
1,209.56,89.96,526.44,29.728101,1
1,243.433071,116.299213,757.188976,21.073567,1
1,204.578947,89.263158,541.31579,25.483252,1
1,204.565217,84.956522,263.826087,18.424115,1
1,184.8,74.6,383.7,24.976789,1
1,246.769231,113.423077,792.115385,28.267033,1
1,217.533333,104.066667,463.6,12.354756,1
1,238.020408,111.142857,580.469388,20.447024,1
1,224.571429,100.857143,664.142857,22.712039,1
1,181.971963,73.971963,417.785047,21.504533,1
1,225.785714,103.142857,632,34.656845,1
1,215.266667,92.6,395.333333,34.009803,1
1,254,119,737,30.962679,1
1,219.162791,101.697674,682.511628,24.207727,1
1,204.067797,92.785311,370.333333,19.206854,1
1,229,113.5,794,23.057898,1
1,212.5,95.375,518,26.317695,1
1,231.814815,107.444444,713.444444,21.90383,1
1,171.671053,70.5,218.289474,13.563403,1
1,439.416667,279.583333,426.583333,80.495816,1
1,206.157895,89.210526,542.368421,44.062849,1
1,232.671875,107.953125,629.8125,18.514115,1
1,185,73,267.5,9.594717,1
1,248.68,115.64,544.36,39.482052,1
1,344,223,457,2,1
1,214.630435,95.891304,549.891304,38.460153,1
1,203.892857,85.285714,354.607143,23.882472,1
2,212.204546,124.454546,487.795455,24.121454,2
1,241.837838,110.972973,782.310811,24.102123,1
1,194.035714,83.214286,554.071429,19.811484,1
1,258.181818,119.636364,897.727273,11.600085,1
1,182,77.504202,306.142857,15.793008,1
1,202.15,85.5,442.2,38.4394,1
1,211,99.285714,592.857143,7.94111,1
2,210.6,125.671429,436.190476,21.034099,2
1,278.209302,160.162791,468.255814,17.053696,1
1,211.818182,93.727273,494.454546,25.862638,1
1,228.214286,105,590.857143,32.724889,1
1,187.833333,76.944444,362.944444,22.956212,1
1,207.583333,97.875,582.666667,23.655284,1
1,232.793103,121.724138,352.396552,15.740662,1
1,195.807692,89.846154,424.5,22.361639,1
1,213.333333,92.333333,467.333333,15.084945,1
2,230.560976,142.195122,473.707317,24.521889,2
1,251.0625,133.625,499.375,12.572136,1
1,210.516129,96.709677,529.483871,21.572374,1
1,220.159091,100.636364,528.886364,17.735357,1
1,206.35,88.816667,325.266667,20.614315,1
1,249.445676,122.305987,762.365854,26.455279,1
1,206.648,93.648,441.536,30.646491,1
1,195.2,82.6,457.4,23.491275,1
1,188.868421,79.657895,279.947368,16.888772,1
1,212.935484,95.354839,612.096774,27.75866,1
1,222.916667,102.083333,764.583333,29.607033,1
1,198.30625,89.15,595.3,33.131837,1
1,200.888889,83.222222,631.481482,28.361424,1
1,346.447917,248.270833,441.302083,15.870885,1
1,235.5,109,663.75,19.035603,1
1,206.111111,86.555556,535.611111,33.987289,1
1,404.3,282.8,451.75,34.156981,1
1,334.53125,221.515625,385.359375,46.650836,1
1,377.3,289.1,386,14.847222,1
1,210.214953,94.037383,394.700935,22.198219,1
1,418.355705,348.684564,671.758389,36.888932,1
1,218.271429,105.414286,249.242857,15.262974,1
1,211,95.111111,425.666667,9.212344,1
1,178.88,78.8,361.7,13.435014,1
2,175.529412,83.882353,188.294118,17.015767,2
1,211.25,96.083333,328.791667,17.058671,1
1,218.3125,100.3125,604.6875,33.517719,1
1,199.244444,87.888889,449.466667,21.252555,1
1,207,94.695652,605.768116,33.611367,1
1,251.827957,114.451613,855.752688,16.060096,1
1,214.333333,95.407407,574.888889,20.391908,1
1,205.55,90.45,558.35,40.393193,1
1,247.315315,117.477478,851.405405,20.005697,1
1,202,93,413,18.580157,1
1,190.4375,83.0625,431.979167,17.114606,1
1,204.210526,87.263158,578.736842,10.439112,1
1,208.73913,94.304348,583.391304,20.604384,1
1,244.0625,117.34375,634.84375,25.845526,1
1,187.75,88.25,561.5,8.15092,1
1,178.875,74.675,258.175,11.85232,1
1,232.75,101.25,636.75,19.702474,1
1,190.602273,82.909091,347.284091,15.568294,1
1,212.829787,96.021277,512.531915,31.431387,1
1,216.857143,99.571429,622.142857,24.670585,1
1,256.857143,125.238095,785.428571,9.762021,1
1,167.396552,67.241379,213.344828,8.854032,1
1,213.632353,99.970588,451.235294,22.176588,1
1,244.105263,140.052632,592.263158,25.119396,1
1,270.24,125.72,757.28,20.520975,1
1,213.285714,95.142857,557,22.679068,1
1,190.4,93.2,477.6,21.095971,1
1,215,96.342105,543.368421,23.028481,1
1,214.125,91.1875,600.25,22.599779,1
1,189.114754,88.327869,341.885246,16.618747,1
1,198.75,83,499.5,18.205425,1
1,187,85.538462,340.153846,20.938908,1
1,260.081081,133.405405,661.594595,33.458608,1
1,237.393333,110.92,481.833333,22.737865,1
1,207,94,506.333333,15.69147,1
1,239.611111,119.866667,522.511111,44.792272,1
1,182.84507,78.225352,277.28169,15.40093,1
1,204.428571,93.464286,468.571429,44.468631,1
1,229.166667,104.833333,791,21.29293,1
1,236.625,106.85,606.1,29.526672,1
1,185.894737,79.197368,256.434211,11.659083,1
1,204.619469,91.336283,445,34.393625,1
1,228.728324,111.595376,451.595376,29.671808,1
1,228.060241,110.349398,482.638554,22.228442,1
1,199,93,465,20.441135,1
1,234.142857,102.714286,659.142857,16.598654,1
1,870.798319,661.815126,704.184874,16.373966,1
1,237.843374,130.240964,453.036145,28.259313,1
1,181.642487,79.290155,262.92228,16.537282,1
1,214.711111,94.266667,535.2,15.887413,1
1,191.272727,89.431818,149.318182,9.307533,1
1,231.821053,103.284211,634.4,36.069809,1
1,252.416667,124.25,595.166667,26.561217,1
1,224.5,101.325,682.375,20.11826,1
1,192.952381,80.190476,396.559524,24.36675,1
1,223.83871,95.935484,583.258065,29.409626,1
1,196.421053,89.5,401.973684,16.992523,1
1,212.285714,99.428571,595.5,28.714375,1
1,203.727273,84.318182,551.954546,21.999296,1
1,330.096774,242.483871,546.806452,21.013158,1
1,247.666667,137.142857,436.742857,14.96683,1
1,233.423529,116.047059,562.435294,22.973341,1
1,204.352941,82.411765,425.117647,18.009801,1
1,199,92,374,19.825236,1
